date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:46	103759/103759	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:46%20GMT	https://www.kumawatconstructions.com/	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/index.html	(from )
11:54:46	8807/8807	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:46%20GMT	https://www.kumawatconstructions.com/robots.txt		(from )
11:54:46	64712/64712	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Oct%202018%2012:30:07%20GMT	https://www.kumawatconstructions.com/style.css	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/style.css	(from https://www.kumawatconstructions.com/)
11:54:46	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Oct%202018%2013:27:57%20GMT	https://www.kumawatconstructions.com/assets/css/colors/color1.css	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/css/colors/color1.css	(from https://www.kumawatconstructions.com/)
11:54:46	5620/5620	---M--	200	added ('OK')	text/css	date:Wed,%2031%20Oct%202018%2012:47:25%20GMT	https://www.kumawatconstructions.com/assets/css/toastr.min.css	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/css/toastr.min.css	(from https://www.kumawatconstructions.com/)
11:54:47	5539/5539	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Oct%202018%2013:27:51%20GMT	https://www.kumawatconstructions.com/assets/icon/apple-touch-icon-158-precomposed.png	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/icon/apple-touch-icon-158-precomposed.png	(from https://www.kumawatconstructions.com/)
11:54:47	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/Admin/Desktop/project%20copy/online7/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.kumawatconstructions.com/)
11:54:47	3278/3278	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Oct%202018%2012:32:42%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/headerimage/300x3001111.png	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/headerimage/300x3001111.png	(from https://www.kumawatconstructions.com/)
11:54:48	103759/103759	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:48%20GMT	https://www.kumawatconstructions.com/-	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/-.html	(from https://www.kumawatconstructions.com/)
11:54:48	103759/103759	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:48%20GMT	https://www.kumawatconstructions.com/index.php	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/index-2.html	(from https://www.kumawatconstructions.com/)
